Date,AFE.JO,ARL.JO,VKE.JO,TSG.JO,TCP.JO,SPG.JO,TON.JO,FFB.JO,RLO.JO,RBP.JO,SUI.JO,CML.JO,JSE.JO,FFA.JO,LBH.JO,NPK.JO,PSG.JO,MUR.JO,AIP.JO,AEG.JO,BAT.JO,HYP.JO,RES.JO,AVI.JO,INL.JO,ARI.JO,PIK.JO,PPC.JO,ACL.JO,MSM.JO,LHC.JO,SPP.JO,CCO.JO,NTC.JO,BAW.JO,EXX.JO,RDF.JO,NRP.JO,TKG.JO,CLS.JO,TRU.JO,SAP.JO,DSY.JO,CPI.JO,TFG.JO,KIO.JO,HAR.JO,GRT.JO,TBS.JO,MRP.JO,NED.JO,WHL.JO,REM.JO,BVT.JO,MNP.JO,SLM.JO,SHP.JO,VOD.JO,APN.JO,AMS.JO,SNH.JO,ABG.JO,GFI.JO,IMP.JO,BTI.JO,ANG.JO,FSR.JO,CFR.JO,SBK.JO,BHP.JO,MTN.JO,SOL.JO,AGL.JO,NPN.JO
2010-07-13,532927.0,9744.0,544451.0,432056.0,,150376.0,46251.0,0.0,68537.0,,45621.0,290754.0,1580721.0,0.0,761774.0,652041.0,541447.0,650316.0,598274.0,10480766.0,33515.0,256869.0,134010.0,249407.0,554165.0,468799.0,578404.0,6967362.0,126357.0,656587.0,361190.0,323541.0,4818600.0,3447639.0,540581.0,437085.0,6434066.0,50.0,2628037.0,1458142.0,3502963.0,1497874.0,535377.0,27547.0,1083434.0,206796.0,1485132.0,1981262.0,449745.0,1477990.0,1703718.0,6151677.0,1289167.0,9661991.0,748650.0,1860526.0,1734759.0,3441700.0,2045208.0,136732.0,4782513.0,1477729.0,1067541.0,757914.0,2047500.0,998482.0,14578675.0,7726207.0,5622749.0,3354206.0,6965352.0,1203035.0,4137652.0,1819827.0
2010-07-14,32908.0,61808.0,36234.0,20612.0,,183231.0,45764.0,0.0,175324.0,,151296.0,320157.0,1599905.0,28318.0,670806.0,260600.0,564508.0,2168599.0,236861.0,6699425.0,0.0,139779.0,211938.0,622863.0,670375.0,1003042.0,702647.0,4011958.0,316599.0,574055.0,1901952.0,74733.0,5841200.0,3889035.0,1423042.0,455665.0,10503580.0,93268.0,11442923.0,921866.0,1016803.0,1683053.0,610836.0,51136.0,900702.0,305212.0,784936.0,1420102.0,287390.0,2181690.0,365824.0,3552032.0,1337162.0,6076046.0,1772736.0,2329174.0,2048460.0,1167987.0,551520.0,395530.0,4104552.0,3758108.0,1707538.0,926253.0,715003.0,801095.0,19478964.0,6738669.0,2760508.0,3557065.0,6059049.0,961658.0,4593661.0,2321242.0
2010-07-15,87185.0,227805.0,128969.0,148599.0,,868999.0,78262.0,0.0,444575.0,,338193.0,719390.0,48998.0,387149.0,129326.0,1716199.0,2660869.0,605301.0,137849.0,2572156.0,148544.0,116224.0,59114.0,2124085.0,501271.0,183427.0,900296.0,1797449.0,349161.0,810185.0,1251639.0,171588.0,553300.0,4866034.0,746595.0,706081.0,3954432.0,80889.0,3834263.0,855225.0,2958707.0,1095572.0,682666.0,51081.0,588811.0,214183.0,1046399.0,2678401.0,3068535.0,2161607.0,1454081.0,6534346.0,1223648.0,6845039.0,788724.0,10028923.0,2706431.0,1354420.0,444953.0,362125.0,8677242.0,3741339.0,1891373.0,2447972.0,1269700.0,865997.0,28517466.0,4575948.0,5003926.0,3584653.0,10866924.0,795684.0,4123532.0,3477686.0
2010-07-16,48741.0,3853.0,83630.0,33821.0,,1148686.0,504310.0,1388.0,209124.0,,232827.0,226302.0,48452.0,1617000.0,276603.0,1081199.0,41534.0,978812.0,678050.0,5399018.0,162655.0,82443.0,279403.0,84270.0,865515.0,298057.0,531024.0,377319.0,3281197.0,1079293.0,873580.0,131987.0,136700.0,4147424.0,618078.0,482316.0,2155554.0,225756.0,664348.0,651973.0,2056882.0,2331041.0,195866.0,14500.0,1111186.0,289481.0,1067310.0,3594460.0,355601.0,1614981.0,443354.0,9003297.0,1138178.0,3454425.0,1063776.0,2122186.0,2492141.0,2121650.0,897746.0,204246.0,3214023.0,2661323.0,1630707.0,1330547.0,689050.0,741964.0,11761616.0,6150979.0,3096456.0,3055364.0,12917728.0,2283195.0,4310721.0,4039249.0
2010-07-19,107861.0,20431.0,11041.0,5255.0,,779351.0,129515.0,20121.0,167195.0,,96837.0,95280.0,256750.0,57392.0,203940.0,1093149.0,795840.0,394982.0,143924.0,2319774.0,47749.0,30170.0,519748.0,273108.0,1129093.0,338484.0,747345.0,2675306.0,736375.0,249668.0,60579.0,208532.0,732974.0,1957485.0,853683.0,454328.0,2205969.0,343.0,1884629.0,247555.0,801177.0,2045550.0,287492.0,603.0,175408.0,183209.0,2381127.0,5793811.0,694222.0,1204832.0,452272.0,5320586.0,1330599.0,4298607.0,681768.0,2665824.0,2434401.0,518411.0,399231.0,741531.0,2597124.0,2058898.0,3042172.0,2418109.0,426500.0,1309528.0,9055229.0,14903121.0,4953503.0,3156050.0,10534019.0,1256453.0,5665636.0,2546941.0
2010-07-20,147992.0,35049.0,5680.0,20744.0,,1166744.0,78916.0,0.0,374428.0,,141251.0,1330468.0,275219.0,32587.0,108959.0,784382.0,62535.0,1522609.0,339627.0,2642194.0,139785.0,4964.0,60124.0,851141.0,1324468.0,651837.0,766554.0,2878634.0,1907852.0,340570.0,104778.0,231548.0,3522571.0,1232047.0,550591.0,314437.0,2280823.0,147562.0,1222442.0,435812.0,1746307.0,1970489.0,334059.0,4982.0,501347.0,305281.0,4653341.0,4291293.0,524740.0,1287896.0,409234.0,1988278.0,2012874.0,3281725.0,512288.0,5120789.0,1848520.0,865792.0,1891232.0,472770.0,2950461.0,2253629.0,6079395.0,1948882.0,441685.0,1928344.0,14996574.0,7512080.0,5575192.0,4001123.0,5997366.0,1433826.0,7638558.0,2558487.0
2010-07-21,58096.0,79031.0,56077.0,74857.0,,1227275.0,106312.0,0.0,256978.0,,352848.0,80417.0,1284934.0,24104.0,193159.0,1840554.0,33592.0,623648.0,220546.0,5993474.0,104407.0,20863.0,54996.0,382805.0,1385247.0,621369.0,1436079.0,1950685.0,1260752.0,616788.0,65512.0,378123.0,4480451.0,3238196.0,1189878.0,828169.0,2751813.0,159420.0,1364189.0,1011600.0,802994.0,1578354.0,591233.0,2636.0,922561.0,541105.0,3821966.0,6162208.0,466601.0,889522.0,600661.0,3950077.0,2013283.0,2527800.0,1902834.0,5708065.0,3030757.0,2045421.0,939634.0,438452.0,2602762.0,1469716.0,2819719.0,2087126.0,452078.0,1081576.0,17829692.0,7176429.0,4282450.0,5066780.0,8222578.0,1504135.0,5507989.0,4116247.0
2010-07-22,21515.0,40650.0,80985.0,1599836.0,,104282.0,43317.0,0.0,232796.0,,29599.0,688527.0,522296.0,214.0,185706.0,2603983.0,2668354.0,4396462.0,676857.0,5595565.0,240208.0,34410.0,330725.0,137586.0,1222729.0,1288598.0,804160.0,2117980.0,2339790.0,573912.0,4415008.0,191387.0,725700.0,6720059.0,1780389.0,1000635.0,3001387.0,61709.0,1333260.0,3002657.0,958273.0,1511643.0,955480.0,5521.0,480970.0,964102.0,2459183.0,2815803.0,526498.0,471210.0,997368.0,2715463.0,1173827.0,4127974.0,1696827.0,5639791.0,2346962.0,1608663.0,901903.0,496823.0,5127670.0,1761074.0,2584555.0,3579445.0,885400.0,1209293.0,26624050.0,9159794.0,4346437.0,4342612.0,6811546.0,1628674.0,6066429.0,4459402.0
2010-07-23,195851.0,3858.0,195173.0,1715184.0,,2814422.0,83570.0,0.0,190078.0,,42981.0,173262.0,28010.0,20634.0,125373.0,246031.0,125959.0,1827304.0,227267.0,3370965.0,165024.0,19989.0,403049.0,109079.0,1463599.0,1045991.0,1549944.0,3110890.0,1219317.0,579121.0,3440003.0,115170.0,2898432.0,4894770.0,653140.0,725597.0,8622413.0,92533.0,1067303.0,702525.0,1707826.0,992572.0,529242.0,9705.0,760690.0,468800.0,1757949.0,3783069.0,858770.0,610040.0,492874.0,2323561.0,937005.0,3782802.0,2081907.0,2769003.0,1038925.0,1431410.0,457845.0,288443.0,3195689.0,935360.0,1498193.0,3003924.0,274900.0,938554.0,10066723.0,6484723.0,2792449.0,3749073.0,4335968.0,1572520.0,5632168.0,10400514.0
2010-07-26,369765.0,37121.0,214681.0,571159.0,,1104223.0,137869.0,0.0,131477.0,,80426.0,548774.0,229385.0,1731.0,161762.0,76872.0,365827.0,2033517.0,390347.0,4263194.0,240648.0,293944.0,267529.0,426340.0,1339814.0,218550.0,622154.0,8851723.0,585840.0,651106.0,2704029.0,326316.0,216831.0,3211538.0,139983.0,704344.0,7982972.0,3064.0,2788373.0,408769.0,882527.0,4008129.0,425260.0,12260.0,208630.0,323619.0,1952572.0,3770484.0,444299.0,482269.0,686912.0,1714527.0,1105406.0,3360472.0,1256493.0,3248733.0,1133166.0,913610.0,1094975.0,353815.0,5094005.0,1518356.0,1834041.0,3613771.0,472407.0,1235178.0,14974544.0,8466739.0,3879955.0,3886689.0,6379364.0,1069424.0,4286052.0,8798849.0
2010-07-27,133088.0,13311.0,78380.0,346312.0,,264978.0,170539.0,17346.0,279052.0,,93565.0,227089.0,141672.0,1011.0,185296.0,1177783.0,259722.0,1880199.0,446210.0,2467105.0,53101.0,353358.0,624671.0,324623.0,873235.0,120692.0,699917.0,1582476.0,465033.0,389951.0,147273.0,216692.0,181600.0,2295019.0,582913.0,975451.0,4867182.0,122.0,1525697.0,574890.0,1215240.0,1605552.0,317061.0,6556.0,308619.0,258170.0,1705077.0,2943116.0,430395.0,429568.0,648229.0,1182385.0,1357082.0,3585988.0,897775.0,4056248.0,1093894.0,959675.0,1568589.0,468163.0,3379342.0,1465894.0,2468172.0,1694822.0,147000.0,1032573.0,15707686.0,7400972.0,3101592.0,2701023.0,4268525.0,947359.0,3335010.0,4657055.0
2010-07-28,171334.0,20994.0,45345.0,4669.0,,320900.0,218239.0,24907.0,171238.0,,62218.0,722151.0,31791.0,405074.0,284737.0,1485692.0,88450.0,1723841.0,281456.0,4438030.0,70688.0,22821.0,485518.0,173377.0,854019.0,407293.0,1298358.0,5512459.0,1173291.0,508047.0,614804.0,184233.0,1884080.0,3166551.0,1027840.0,880535.0,4551062.0,196498.0,763660.0,2317959.0,1940053.0,3786305.0,293820.0,57999.0,1053483.0,315054.0,1644235.0,2923561.0,924714.0,449817.0,1356553.0,1488801.0,1998403.0,3454042.0,1006561.0,3784497.0,1588528.0,2234188.0,2002574.0,400384.0,4068179.0,1709755.0,2739510.0,4873611.0,610500.0,842879.0,12624678.0,7471282.0,5800109.0,4375644.0,7107908.0,1425620.0,4507728.0,6258070.0
2010-07-29,119871.0,87127.0,42440.0,400.0,,724777.0,162676.0,0.0,402095.0,,35111.0,217433.0,244487.0,0.0,104158.0,640658.0,159338.0,2077467.0,72000.0,10476509.0,196594.0,251808.0,29959.0,722155.0,683142.0,645053.0,334356.0,3068599.0,2529248.0,1003552.0,1122504.0,128552.0,1024036.0,681032.0,362481.0,647884.0,6541824.0,1745.0,1317759.0,3585183.0,2666359.0,5602212.0,234292.0,31696.0,832508.0,297960.0,3213326.0,2115086.0,681372.0,338674.0,801823.0,1075939.0,1443474.0,1235830.0,539814.0,2311342.0,823917.0,5015789.0,861072.0,414031.0,2013667.0,1977178.0,3272555.0,1577721.0,712263.0,1704876.0,14486537.0,4839410.0,6651869.0,3644124.0,4425387.0,1051655.0,6528773.0,3479085.0
2010-07-30,328660.0,38852.0,1050453.0,105208.0,,347179.0,151568.0,20121.0,209997.0,,90317.0,472805.0,187036.0,41669.0,234136.0,752889.0,231384.0,1566825.0,152975.0,2552591.0,228999.0,526997.0,143325.0,240706.0,1293716.0,431944.0,1216562.0,928985.0,1037975.0,1138252.0,582394.0,568369.0,7096496.0,716218.0,761890.0,567921.0,6210413.0,1593.0,2495173.0,833578.0,1138774.0,2506450.0,1544772.0,29773.0,307683.0,662227.0,2228195.0,1541827.0,493719.0,308539.0,522102.0,2673435.0,985708.0,3982034.0,1043994.0,4142123.0,2456946.0,451380.0,1187992.0,583498.0,2750282.0,4850516.0,3668325.0,1867380.0,447200.0,3063318.0,16005201.0,13968918.0,3237827.0,4928994.0,5234228.0,917615.0,7606834.0,6429121.0
2010-08-02,28841.0,182667.0,186322.0,4049.0,,2586993.0,20836.0,0.0,91398.0,,269431.0,572509.0,486460.0,0.0,241935.0,2635861.0,949750.0,1470336.0,507986.0,4919052.0,109093.0,3889.0,43011.0,458948.0,2630053.0,344734.0,800260.0,4366305.0,1000862.0,963701.0,1615064.0,262986.0,969267.0,3943225.0,1036336.0,658607.0,1917236.0,3064.0,603184.0,586379.0,1875959.0,1971762.0,800914.0,20842.0,1749179.0,805222.0,2741496.0,3661411.0,934255.0,2047731.0,957205.0,3991071.0,2264651.0,4175600.0,1175889.0,4710031.0,3030151.0,1719991.0,2403426.0,763471.0,4029564.0,1731920.0,2971170.0,2087861.0,774400.0,1641560.0,16430770.0,6563849.0,5066921.0,3961875.0,5864453.0,1348535.0,5218887.0,1998634.0
2010-08-03,204422.0,78578.0,916215.0,1023634.0,,190209.0,110809.0,17155.0,109601.0,,122203.0,267249.0,397919.0,396004.0,710117.0,470927.0,518011.0,1311865.0,241437.0,4314356.0,126544.0,299931.0,1032665.0,1798874.0,2125843.0,757798.0,3069793.0,2212179.0,2339725.0,627387.0,1491339.0,265815.0,1603600.0,9144851.0,437921.0,986740.0,7672631.0,0.0,2428896.0,637647.0,2163102.0,5294678.0,1092099.0,22064.0,2033630.0,299353.0,5078530.0,4694898.0,507060.0,1272489.0,1167295.0,3955134.0,1726713.0,4319354.0,1215654.0,3994500.0,1459546.0,1781996.0,606811.0,347005.0,4781261.0,1896731.0,6085440.0,2533263.0,715587.0,1853680.0,15017917.0,7926573.0,6322966.0,5517758.0,6053146.0,1922018.0,5281389.0,1683506.0
2010-08-04,130774.0,14218.0,22436.0,525865.0,,1149088.0,259766.0,68775.0,66570.0,,13407.0,217599.0,393788.0,77371.0,196686.0,96506960.0,560526.0,859297.0,54804.0,2489158.0,627487.0,518510.0,556943.0,870446.0,3065799.0,575381.0,3158046.0,2670476.0,453428.0,318680.0,566043.0,477206.0,4483401.0,2924947.0,1059555.0,957407.0,5297349.0,0.0,1134936.0,936061.0,1383444.0,4151425.0,938091.0,29546.0,2108490.0,448109.0,2727719.0,1473866.0,548865.0,468527.0,1625234.0,5256385.0,1431223.0,3385542.0,1741006.0,4108654.0,2069043.0,682881.0,960856.0,278315.0,4152616.0,1498701.0,2973773.0,2413091.0,739524.0,1465777.0,13674593.0,7626462.0,6697779.0,4960874.0,4884523.0,2436129.0,4819155.0,2930259.0
2010-08-05,12896.0,146618.0,21185.0,3561.0,,257104.0,205714.0,55735.0,114763.0,,13638.0,960619.0,345465.0,519450.0,369019.0,2191957.0,1684837.0,2872620.0,360654.0,5234595.0,128748.0,287323.0,148623.0,372607.0,1780311.0,485275.0,1976179.0,3368714.0,596436.0,729122.0,2118482.0,187642.0,1188045.0,840174.0,526749.0,853494.0,4031223.0,307014.0,415409.0,997596.0,3879278.0,2298576.0,1430483.0,65096.0,1216627.0,397084.0,2570931.0,1967174.0,612398.0,1119262.0,2740076.0,4135807.0,2766296.0,3463369.0,3237464.0,3845195.0,1160897.0,429324.0,479067.0,183419.0,7349718.0,813174.0,2740228.0,2270973.0,411400.0,600641.0,24099937.0,6335110.0,6285358.0,5739158.0,4425528.0,2137198.0,4404362.0,1288972.0
2010-08-06,107268.0,167960.0,60330.0,70499.0,,414444.0,382426.0,0.0,124374.0,,14300.0,503362.0,68076.0,222506.0,31574.0,2562465.0,87661.0,1262081.0,233266.0,11599464.0,359088.0,124883.0,854406.0,171383.0,1181511.0,309027.0,2149020.0,2282436.0,389131.0,1667209.0,9922521.0,488927.0,5367198.0,1122297.0,163242.0,344085.0,4472300.0,299770.0,332759.0,556838.0,2034853.0,1623712.0,668759.0,41099.0,1039636.0,291520.0,2566668.0,1248082.0,339521.0,1901741.0,1795406.0,5070036.0,1071220.0,2101630.0,3062397.0,1899295.0,887255.0,638246.0,646773.0,382087.0,4527408.0,1695040.0,1764715.0,1947943.0,301100.0,869781.0,20748291.0,4505549.0,3594082.0,5710351.0,3902338.0,1070421.0,4550094.0,685443.0
2010-08-09,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-08-10,149366.0,12410.0,63376.0,10093.0,,427128.0,293320.0,845586.0,214294.0,,126886.0,43245.0,339682.0,87549.0,47250.0,1332286.0,85004.0,3312036.0,553157.0,3586963.0,1172053.0,14479.0,258815.0,169712.0,2532329.0,380293.0,758235.0,1803865.0,2356192.0,1026244.0,998716.0,156325.0,291100.0,2284776.0,599417.0,648985.0,5954650.0,0.0,1396924.0,931540.0,1129583.0,4227080.0,626066.0,16888.0,1657036.0,406814.0,1486835.0,5314844.0,266732.0,1151811.0,627272.0,1757796.0,1195826.0,1750107.0,2999808.0,1966673.0,1468840.0,1491149.0,960809.0,207645.0,1933386.0,1841435.0,1793701.0,1772629.0,553102.0,1032035.0,7245522.0,3439804.0,4766374.0,3050026.0,4882871.0,1778262.0,5358157.0,1759264.0
2010-08-11,143104.0,14705.0,4795.0,23708.0,,175273.0,225435.0,26885.0,395650.0,,152767.0,46157.0,176575.0,708334.0,205790.0,1215375.0,118949.0,1227269.0,243383.0,4720419.0,117685.0,263333.0,30158.0,242278.0,1662545.0,585144.0,3117865.0,1408172.0,598448.0,281324.0,4162918.0,246684.0,132565.0,2197482.0,364935.0,660172.0,4175817.0,808063.0,1120383.0,1520585.0,1810168.0,4221758.0,436519.0,9088.0,1283230.0,633153.0,2703586.0,1707811.0,514048.0,714111.0,838940.0,1861862.0,1369074.0,3785559.0,2101695.0,2611378.0,1731995.0,2042623.0,503340.0,339375.0,3840286.0,1572987.0,2359024.0,1199816.0,466211.0,866189.0,18922867.0,5273541.0,4240989.0,4902587.0,4525587.0,1320784.0,7521738.0,2422782.0
2010-08-12,96750.0,21882.0,398893.0,7517.0,,549604.0,222225.0,0.0,167543.0,,194526.0,326378.0,163799.0,316161.0,125825.0,1360773.0,177593.0,993274.0,222213.0,4637871.0,16572.0,23650.0,80902.0,592291.0,1613453.0,364779.0,2188271.0,1733113.0,751337.0,346386.0,1872951.0,164570.0,2583396.0,2901279.0,337151.0,605573.0,5605542.0,142150.0,719875.0,1165946.0,1439396.0,4562255.0,502769.0,9537.0,793746.0,715098.0,3260273.0,6593846.0,848946.0,532428.0,2000289.0,2779123.0,1744566.0,4833328.0,1149632.0,3756143.0,1743993.0,1144893.0,624887.0,504022.0,2927926.0,3541116.0,2597633.0,1767839.0,388046.0,994982.0,20121304.0,4638285.0,5405921.0,3576825.0,4296402.0,1954745.0,8277743.0,3366365.0
2010-08-13,69586.0,26428.0,298843.0,16561.0,,793023.0,155290.0,0.0,1227117.0,,14722.0,147022.0,17401.0,346326.0,177784.0,971181.0,64343.0,400904.0,291024.0,2277008.0,22073.0,23755.0,648724.0,324812.0,1952891.0,359822.0,527584.0,598911.0,234458.0,254736.0,2191914.0,103679.0,1109098.0,4430000.0,304915.0,692655.0,10408542.0,181575.0,608960.0,333309.0,686790.0,2885797.0,937305.0,7981.0,413160.0,513843.0,902297.0,6591225.0,1536827.0,1418329.0,617015.0,1630817.0,736983.0,2022862.0,902716.0,1887300.0,933324.0,3135698.0,542882.0,245468.0,2089605.0,1694986.0,2342505.0,1302151.0,377471.0,666618.0,11954075.0,3662476.0,7208379.0,3646661.0,4337876.0,1702609.0,5848739.0,1324792.0
2010-08-16,6284.0,5297.0,128228.0,75358.0,,46269.0,59135.0,56559.0,180276.0,,14633.0,14114.0,406506.0,126.0,336800.0,114296.0,118517.0,626624.0,143089.0,1258462.0,343234.0,53178.0,1876194.0,105643.0,866710.0,359174.0,249889.0,407339.0,253200.0,134108.0,5782907.0,49057.0,911600.0,6158435.0,77385.0,405763.0,7104477.0,126359.0,788192.0,380867.0,418712.0,1594006.0,676983.0,11122.0,2277688.0,272296.0,2198554.0,1100592.0,317937.0,1692046.0,2157063.0,5100132.0,649499.0,1742274.0,947001.0,1858839.0,977917.0,1563086.0,716700.0,243192.0,3930992.0,1109316.0,2495929.0,1351903.0,369581.0,840065.0,6313944.0,5603748.0,3316315.0,3585667.0,4689375.0,986240.0,4332592.0,693700.0
2010-08-17,31911.0,18410.0,24616.0,3712.0,,138191.0,58759.0,18300.0,218325.0,,41936.0,214125.0,485016.0,307394.0,490828.0,279792.0,12260.0,1900451.0,736160.0,2449261.0,2355.0,408329.0,199736.0,127507.0,1145444.0,1374683.0,1615101.0,1391079.0,527827.0,564022.0,642599.0,288194.0,677600.0,1001478.0,380827.0,468631.0,3712195.0,373070.0,1075723.0,692449.0,1140631.0,1969292.0,570153.0,4214.0,5127049.0,397683.0,3413830.0,1436447.0,646692.0,4726091.0,1588396.0,6032767.0,1357689.0,2164317.0,861844.0,1429948.0,2176132.0,774727.0,5529106.0,352834.0,2192205.0,1485334.0,2291019.0,2127517.0,503999.0,1000413.0,11897630.0,5756307.0,3412887.0,7637792.0,5669583.0,1016463.0,4405600.0,1290180.0
2010-08-18,63976.0,17738.0,626088.0,31817.0,,93763.0,73477.0,369.0,783623.0,,592804.0,269629.0,148750.0,0.0,362429.0,950189.0,58897.0,1083320.0,857466.0,3616318.0,60333.0,286034.0,566258.0,217943.0,1695723.0,1210605.0,1171171.0,1446117.0,1591002.0,874028.0,1048849.0,299643.0,1305167.0,6753298.0,388783.0,1668767.0,4557393.0,12256.0,982694.0,1531238.0,1207275.0,6973539.0,1298768.0,3621.0,1664001.0,370314.0,3329258.0,5247059.0,560124.0,1446721.0,938066.0,3615127.0,1882721.0,5038875.0,2031271.0,4435043.0,2419129.0,1903028.0,891369.0,539768.0,3888390.0,2677749.0,1333622.0,3160329.0,442489.0,801540.0,20317953.0,9391755.0,7869121.0,6845068.0,5904573.0,1795919.0,4744236.0,1811705.0
2010-08-19,143431.0,27732.0,267397.0,40957.0,,849187.0,132405.0,0.0,165144.0,,93900.0,613567.0,593132.0,49485.0,214209.0,1847299.0,218339.0,3858297.0,156260.0,2334049.0,170988.0,25848.0,335911.0,444425.0,1246902.0,1835187.0,1787009.0,3051520.0,1025495.0,1486563.0,450937.0,461860.0,873300.0,2601722.0,534843.0,1447247.0,1356814.0,0.0,1092331.0,878677.0,922793.0,1887732.0,444976.0,55671.0,2064311.0,519799.0,2303001.0,3245316.0,511959.0,492432.0,2562950.0,3618816.0,2392657.0,2391394.0,1247613.0,3131108.0,1758368.0,1949621.0,784216.0,610497.0,6349927.0,2392492.0,2909697.0,2747559.0,471686.0,1103476.0,15756983.0,20951980.0,9762567.0,5420218.0,8717455.0,1371527.0,6115495.0,2278953.0
2010-08-20,29161.0,53791.0,50533.0,94104.0,,46256.0,66454.0,357148.0,149524.0,,110658.0,353860.0,417008.0,15170.0,105198.0,527224.0,76403.0,2188378.0,140438.0,1882933.0,44783.0,260863.0,48964.0,200316.0,732539.0,244883.0,1384305.0,1919567.0,299190.0,1225227.0,1285490.0,596048.0,1939082.0,696233.0,151327.0,650266.0,899299.0,29659.0,1251380.0,1097846.0,2027657.0,1278893.0,253400.0,10991.0,1108978.0,479414.0,842284.0,1332530.0,577903.0,336680.0,1383486.0,4470027.0,1199320.0,3856997.0,4768499.0,2280240.0,2102050.0,1913246.0,1061063.0,489756.0,4028951.0,2895537.0,1624377.0,2639460.0,577254.0,1065782.0,9179540.0,6341587.0,7670555.0,3735399.0,13934212.0,893574.0,3948365.0,1594977.0
2010-08-23,18963.0,55772.0,76155.0,294746.0,,60007.0,66353.0,0.0,178527.0,,103884.0,45270.0,75869.0,770658.0,334985.0,930868.0,203469.0,818901.0,510796.0,1817319.0,41753.0,25239.0,84161.0,408700.0,1342798.0,260493.0,780221.0,1796690.0,1899541.0,535157.0,829143.0,313758.0,452717.0,648415.0,179792.0,650069.0,6211853.0,0.0,605945.0,469115.0,1015085.0,1101057.0,625749.0,44367.0,2730655.0,609848.0,1474896.0,2998587.0,339623.0,381148.0,8123656.0,3494509.0,1497770.0,2721934.0,1413138.0,2436221.0,1002094.0,4090426.0,767098.0,364252.0,3511575.0,1824672.0,1601509.0,1745926.0,389588.0,720797.0,15490131.0,4355187.0,6127097.0,4703173.0,23228641.0,1453251.0,4366466.0,1674404.0
2010-08-24,84045.0,57044.0,143707.0,54977.0,,732071.0,84518.0,0.0,241072.0,,244389.0,493257.0,140139.0,51127.0,355176.0,708838.0,90602.0,2860313.0,179906.0,3068851.0,260095.0,45071.0,223683.0,823765.0,846761.0,261134.0,1001852.0,1130630.0,413567.0,532092.0,1494132.0,634620.0,222300.0,1645874.0,416685.0,812286.0,6343977.0,30149.0,1852608.0,2221473.0,2872606.0,1813990.0,931994.0,22420.0,1962870.0,1030312.0,1686923.0,4239723.0,573538.0,828391.0,1208533.0,6899781.0,1187525.0,2651179.0,942041.0,3400234.0,3206322.0,829981.0,771666.0,599372.0,2581413.0,1910356.0,3597353.0,2187118.0,349368.0,1542458.0,14860368.0,8243302.0,4541016.0,3836182.0,11616170.0,1836997.0,5519333.0,2107770.0
2010-08-25,97332.0,120362.0,680343.0,203926.0,,166956.0,41120.0,0.0,404631.0,,609533.0,304338.0,132570.0,8697.0,95418.0,1059296.0,235192.0,1861096.0,252472.0,1228374.0,96114.0,83621.0,133014.0,9102689.0,997585.0,450732.0,1382257.0,1506393.0,804874.0,540253.0,381700.0,383320.0,484499.0,663943.0,465648.0,1045502.0,3916683.0,0.0,1506381.0,854170.0,1437883.0,2964266.0,850075.0,9931.0,256945.0,956377.0,1581061.0,5084307.0,317294.0,1148018.0,1181236.0,2976477.0,1389126.0,3764668.0,865774.0,3421060.0,4110628.0,923882.0,1679744.0,455363.0,3803759.0,1941797.0,1503401.0,2464207.0,285128.0,993909.0,15734309.0,8837755.0,6006618.0,5501911.0,11304887.0,1582213.0,7170024.0,2057072.0
2010-08-26,24326.0,10465.0,409399.0,27066.0,,248341.0,48697.0,2661973.0,128217.0,,18070.0,16800.0,85235.0,7226395.0,440708.0,599756.0,541939.0,1718926.0,519748.0,1409715.0,53451.0,92962.0,266825.0,2054713.0,710365.0,394641.0,1036867.0,1928314.0,547917.0,544026.0,832673.0,155102.0,114746.0,2094961.0,188866.0,523244.0,4225273.0,72310.0,466802.0,1595282.0,1259866.0,2523665.0,1821034.0,15916.0,1308001.0,484605.0,1420763.0,1680464.0,961022.0,2423135.0,730482.0,1820262.0,1208440.0,2745207.0,570382.0,3667369.0,3086485.0,560178.0,581551.0,555679.0,2158930.0,830571.0,2703006.0,1920907.0,455291.0,878952.0,48983644.0,6027797.0,2922239.0,3518703.0,5655271.0,1596993.0,3382889.0,2479265.0
